"","unique_genes","Entrez","Ensembl","Symbols"
"303395",1.16604308949754,"303395","ENSRNOG00000003143","Chct1"
"29553",1.1653065650796,"29553","ENSRNOG00000009790","Kcnk3"
"81677",1.16267532430824,"81677","ENSRNOG00000005284","Itpka"
"301118",1.16227238387156,"301118","ENSRNOG00000047368","Acer1"
"292845",1.1619520613219,"292845","ENSRNOG00000017851","Etfb"
"307859",1.16175429600568,"307859","ENSRNOG00000021521","Chst5"
"407765",1.1573266431494,"407765","ENSRNOG00000046984","St6galnac6"
"308565",1.15533382974529,"308565","ENSRNOG00000018580","Klk8"
"26760",1.15005519517616,"26760","ENSRNOG00000017899","Akr7a3"
"306283",1.13755216417312,"306283","ENSRNOG00000060949","Anxa8"
"24311",1.13658194958617,"24311","ENSRNOG00000004327","Ddc"
"684545",1.1340107275277,"684545","ENSRNOG00000049759","Nlrp2"
"494499",1.13251804355286,"494499","ENSRNOG00000000201","Gsta5"
"315705",1.12834972168655,"315705","ENSRNOG00000018812","Rpp25"
"24768",1.11500519880729,"24768","ENSRNOG00000017842","Scnn1g"
"29585",1.1108321460934,"29585","ENSRNOG00000014372","Gjb3"
"685385",1.10354243450585,"685385","ENSRNOG00000069413","S100a14"
"303879",1.10141519896109,"303879","ENSRNOG00000001765","Slc51a"
"29358",1.10052853756155,"29358","ENSRNOG00000014149","Npy1r"
"245918",1.10045612892178,"245918","ENSRNOG00000007923","Cgref1"
"302920",1.10018388757809,"302920","ENSRNOG00000002827","Rbfox1"
"100359529",1.0960503260594,"100359529","ENSRNOG00000067070","Immp2l"
"362368",1.09566139779605,"362368","ENSRNOG00000034084","Ggct"
"291582",1.08114756633906,"291582","ENSRNOG00000058193","Slc27a6"
"310787",1.08100770116579,"310787","ENSRNOG00000020421","Fndc7"
"100912557",1.08073505386838,"100912557","ENSRNOG00000066701","Atp5mpl"
"302977",1.0748033458588,"302977","ENSRNOG00000014127","Rnf151"
"100364990",1.07319036226534,"100364990","ENSRNOG00000048849","Pdss1"
"25391",1.07030215955784,"25391","ENSRNOG00000017912","Atp2a3"
"313058",1.07025776317376,"313058","ENSRNOG00000014375","Adgrb2"
"54322",1.06836260652842,"54322","ENSRNOG00000010807","Cox6c"
"311558",1.06719899942211,"311558","ENSRNOG00000013371","Bpifb6"
"60566",1.06641242474639,"60566","ENSRNOG00000020245","Syt8"
"362187",1.06548049983747,"362187","ENSRNOG00000005902","Ccdc34"
"58844",1.06465789725249,"58844","ENSRNOG00000052498","Grb14"
"25081",1.06368509266094,"25081","ENSRNOG00000045679","Apoa1"
"25563",1.06299246639239,"25563","ENSRNOG00000001159","Tff3"
"300920",1.06064492639829,"300920","ENSRNOG00000054495","Cldn2"
"252931",1.06031214586433,"252931","ENSRNOG00000000969","Cyp3a18"
"29242",1.05937759415849,"29242","ENSRNOG00000002916","Car4"
"54305",1.05410078309556,"54305","ENSRNOG00000002793","Sstr2"
"308965",1.05229478465835,"308965","ENSRNOG00000019112","Chp2"
"25626",1.04996020226831,"25626","ENSRNOG00000009779","Krt8"
"25033",1.04522593308334,"25033","ENSRNOG00000048145","Sstr1"
"100911668",1.04464890238144,"100911668","ENSRNOG00000065199","Hoxa10"
"100910404",1.04427792493779,"100910404","ENSRNOG00000057966","Smim31"
"310177",1.04223879561957,"310177","ENSRNOG00000025157","Cwc15-ps3"
"79242",1.04200163085383,"79242","ENSRNOG00000010610","Hpgd"
"171497",1.03835050718992,"171497","ENSRNOG00000033573","Sgk2"
"362211",1.03722751228716,"362211","ENSRNOG00000015599","Mall"
"292915",1.03238307362403,"292915","ENSRNOG00000021046","Sult2b1"
"24952",1.02965040989349,"24952","ENSRNOG00000005498","Gcg"
"310201",1.02794841424156,"310201","ENSRNOG00000011260","Cmbl"
"291081",1.02368983016612,"291081","ENSRNOG00000017445","Tubb2b"
"498940",1.02309436245934,"498940","ENSRNOG00000039079","Ces2h"
"81778",1.0206503715326,"81778","ENSRNOG00000023226","S100a10"
"361991",1.02020916969585,"361991","ENSRNOG00000012053","S100a16"
"25229",1.01921388968779,"25229","ENSRNOG00000018385","Chrm1"
"364562",1.017568342005,"364562","ENSRNOG00000062799","Ppia-ps13"
"29754",1.01559220460678,"29754","ENSRNOG00000069121","Atp5mc1"
"361873",1.01500647132844,"361873","ENSRNOG00000029029","Cxadrl1"
"60329",1.01315136108963,"60329","ENSRNOG00000024413","Neurog3"
"79451",1.01174672295039,"79451","ENSRNOG00000010805","Fabp4"
"117055",1.00933857056682,"117055","ENSRNOG00000026910","Gjb4"
"292710",1.00915103480049,"292710","ENSRNOG00000019982","Ethe1"
"100363376",1.00869993801335,"100363376","ENSRNOG00000068690","Cmc2"
"79243",1.00464695805717,"79243","ENSRNOG00000013982","Hsd17b2"
"25350",1.002231687133,"25350","ENSRNOG00000056001","Sftpd"
"312790",1.00052341004145,"312790","ENSRNOG00000008412","Gprc5a"
"361118",0.999835960600531,"361118","ENSRNOG00000011140","Prxl2a"
"117183",0.997026552744859,"117183","ENSRNOG00000042960","Rgcc"
"25346",0.995881720581342,"25346","ENSRNOG00000000406","Ros1"
"361054",0.995371433098448,"361054","ENSRNOG00000014659","Ebpl"
"192252",0.995213390507316,"192252","ENSRNOG00000017850","Dctpp1"
"64535",0.992807429730703,"64535","ENSRNOG00000003095","Fgfbp1"
"100910144",0.992607848183133,"100910144","ENSRNOG00000013808","Ces2"
"687030",0.992135815999479,"687030","ENSRNOG00000064303","Muc3"
"116724",0.991431711903178,"116724","ENSRNOG00000016724","Epb41l3"
"287920",0.990717568179554,"287920","ENSRNOG00000000251","St6galnac1"
"100362555",0.989029471258551,"100362555","ENSRNOG00000009388","Sptssb"
"679701",0.98722090345698,"679701","ENSRNOG00000008592","Barx2"
"171352",0.986172012714922,"171352","ENSRNOG00000046643","Cyp3a9"
"25274",0.98471762584064,"25274","ENSRNOG00000000186","Tst"
"25146",0.982499224674873,"25146","ENSRNOG00000020035","Cyp17a1"
"100361269",0.982312712863058,"100361269","ENSRNOG00000011932","Snrpa1"
"25106",0.981058648112036,"25106","ENSRNOG00000007949","Rgn"
"291137",0.98033204571885,"291137","ENSRNOG00000018782","Gmnn"
"293561",0.977774390183585,"293561","ENSRNOG00000014859","Rnf152"
"306168",0.976544164287051,"306168","ENSRNOG00000063983","Sox21"
"291794",0.976377139154163,"291794","ENSRNOG00000013714","Snrpd1"
"289993",0.975967915866964,"289993","ENSRNOG00000009785","Cdkn3"
"690303",0.973735844468817,"690303","ENSRNOG00000010316","Magohb"
"64678",0.972688252856139,"64678","ENSRNOG00000001766","Tfrc"
"300242",0.9725505697716,"300242","ENSRNOG00000008057","Krt7"
"500065",0.972159456913833,"500065","ENSRNOG00000007900","Tspan33"
"287700",0.972127159890714,"287700","ENSRNOG00000003899","Krt15"
"64473",0.972074511731818,"64473","ENSRNOG00000002378","Bpnt1"
"302999",0.9702111067307,"302999","ENSRNOG00000020212","Prr35"
"108351734",0.969717319433937,"108351734","ENSRNOG00000065921","C2cd4b"
"63868",0.964920189601563,"63868","ENSRNOG00000014525","Hspd1"
"361354",0.964295842777976,"361354","ENSRNOG00000038225","Fbxo15"
"294504",0.964219633770714,"294504","ENSRNOG00000063854","Ppa1"
"288176",0.960652156904407,"288176","ENSRNOG00000027888","Cmss1"
"361818",0.960566782978432,"361818","ENSRNOG00000057862","Rsph1"
"24172",0.959526090596368,"24172","ENSRNOG00000012436","Adh1c"
"679342",0.957413059589537,"679342","ENSRNOG00000062220","Cenpp"
"79217",0.95554134388576,"79217","ENSRNOG00000008847","Gja3"
"140608",0.952996748849631,"140608","ENSRNOG00000000064","Atp5me"
"102547645",0.951878919607616,"102547645","ENSRNOG00000046758","Tmem217"
"297594",0.950630798463389,"297594","ENSRNOG00000015529","Cdca3"
"140910",0.950598711940548,"140910","ENSRNOG00000032297","Msmo1"
"100912294",0.950422876701673,"100912294","ENSRNOG00000066348","Zfp873"
"24962",0.94774455685851,"24962","ENSRNOG00000010658","Cth"
"362776",0.94609977440446,"362776","ENSRNOG00000004206","Glrx5"
"64305",0.945570161354969,"64305","ENSRNOG00000001967","Sult1b1"
"24362",0.944603638357445,"24362","ENSRNOG00000017597","Fbp1"
"25656",0.943864364773333,"25656","ENSRNOG00000008849","Guca2a"
"689134",0.943521254540179,"689134","ENSRNOG00000005203","Sec61g"
"170509",0.942493221246892,"170509","ENSRNOG00000001379","Cyp3a62"
"298385",0.940019451145786,"298385","ENSRNOG00000012778","Magoh"
"502389",0.939962057796713,"502389","ENSRNOG00000017622","Npm3"
"114630",0.939448540317623,"114630","ENSRNOG00000001596","Atp5mc3"
"498246",0.939251500187489,"498246","ENSRNOG00000003888","Rgs13"
"311803",0.93806740350595,"311803","ENSRNOG00000011457","Lrrc26"
"116694",0.93744353260793,"116694","ENSRNOG00000018480","Capn9"
"116484",0.93446424640331,"116484","ENSRNOG00000012081","Txn1"
"171147",0.934392195767164,"171147","ENSRNOG00000015741","Slc2a13"
"266733",0.933699924950389,"266733","ENSRNOG00000001792","Slc12a8"
"685860",0.93244524670996,"685860","ENSRNOG00000004216","Lrr1"
"641434",0.930765769929381,"641434","ENSRNOG00000003626","Atp5pd"
"498659",0.930312756754172,"498659","ENSRNOG00000038135","RatNP-3b"
"289197",0.930185520342682,"289197","ENSRNOG00000004245","Mgst3"
"100361647",0.92612815262155,"100361647","ENSRNOG00000033059","Galnt6"
"293453",0.926073041013536,"293453","ENSRNOG00000018129","Ndufab1"
"499072",0.924538281859228,"499072","ENSRNOG00000070914","Tmem238"
"304648",0.923513109431322,"304648","ENSRNOG00000005115","Asf1b"
"24448",0.92266324203843,"24448","ENSRNOG00000007420","Hrh1"
"114209",0.921187355738863,"114209","ENSRNOG00000018044","Phyh"
"304078",0.920595552646815,"304078","ENSRNOG00000001701","Cbr3"
"315179",0.920099435352694,"315179","ENSRNOG00000011094","Efcab6"
"114106",0.917990047278193,"114106","ENSRNOG00000012027","Bco1"
"100192205",0.915899435007559,"100192205","ENSRNOG00000059055","Hsbp1l1"
"361267",0.915515159151697,"361267","ENSRNOG00000021735","Akr1c15"
"363129",0.915445344819895,"363129","ENSRNOG00000012962","Nudt16"
"29586",0.915248932243675,"29586","ENSRNOG00000059897","Gjb5"
"315524",0.91516608613629,"315524","ENSRNOG00000008515","Tmem45b"
"691657",0.914244775472838,"691657","ENSRNOG00000027990","Crip1"
"170824",0.911199757265766,"170824","ENSRNOG00000049471","Steap3"
"100910616",0.91060778319302,"100910616","ENSRNOG00000029078","Hmgn5"
"297372",0.908626151727843,"297372","ENSRNOG00000006968","Mrpl19"
"290551",0.907836956773889,"290551","ENSRNOG00000015859","Chdh"
"170919",0.905789715552123,"170919","ENSRNOG00000017731","Agpat4"
"298071",0.9050106815112,"298071","ENSRNOG00000008945","Nans"
"56611",0.90463201880567,"56611","ENSRNOG00000010362","Anxa2"
"25046",0.904422261041187,"25046","ENSRNOG00000004405","Pigr"
"171047",0.903586968705284,"171047","ENSRNOG00000018397","Dnph1"
"84395",0.902923169382132,"84395","ENSRNOG00000004626","Slc34a2"
"362897",0.902718311410609,"362897","ENSRNOG00000024967","Uqcrb"
"500686",0.901639380256935,"500686","ENSRNOG00000033973","Ccdc177"
"245979",0.90161011097888,"245979","ENSRNOG00000014629","Lmo1"
"304388",0.900507411706614,"304388","ENSRNOG00000001419","Cldn15"
"306222",0.899945885075228,"306222","ENSRNOG00000042126","Lsm5"
"690585",0.899229961710367,"690585","ENSRNOG00000036687","Alyref"
"252934",0.896216457135853,"252934","ENSRNOG00000018816","Cox5a"
"25518",0.895562524495288,"25518","ENSRNOG00000027864","Ppia"
"114846",0.89522248646691,"114846","ENSRNOG00000028746","Gsto1"
"64300",0.893954262724724,"64300","ENSRNOG00000005602","Mthfd1"
"293181",0.890818575698695,"293181","ENSRNOG00000017021","Galnt18"
"29482",0.889852022523994,"29482","ENSRNOG00000005479","Slc1a2"
"685579",0.889057113027275,"685579","ENSRNOG00000045752","Rrm1"
"365352",0.888710144520176,"365352","ENSRNOG00000016210","Mical2"
"691589",0.886410380157806,"691589","ENSRNOG00000011268","Chd5"
"306198",0.886109939784778,"306198","ENSRNOG00000014075","Clybl"
"361894",0.885032783933194,"361894","ENSRNOG00000055079","Ndufaf2"
"297334",0.883805290014595,"297334","ENSRNOG00000008546","Mrpl35"
"120097726",0.882595857087492,"120097726","ENSRNOG00000069245","H2ac10"
"298366",0.882536193941013,"298366","ENSRNOG00000047573","Ttc39a"
"366959",0.881546236032121,"366959","ENSRNOG00000055408","Gcat"
"65206",0.881153355765327,"65206","ENSRNOG00000019440","Kcnn4"
"25104",0.881102049509192,"25104","ENSRNOG00000019372","Pc"
"287610",0.880886672183589,"287610","ENSRNOG00000008422","Lpo"
"305506",0.880476973768313,"305506","ENSRNOG00000049497","Eif6"
"100188937",0.879326554747773,"100188937","ENSRNOG00000030237","Cox7c"
"297029",0.87852226139274,"297029","ENSRNOG00000016484","Gstk1"
"679155",0.877636871191711,"679155","ENSRNOG00000047924","Zbtb7c"
"85247",0.87762490643746,"85247","ENSRNOG00000011647","S100a6"
"24834",0.876733304826488,"24834","ENSRNOG00000047314","Tk1"
"288272",0.876600155325622,"288272","ENSRNOG00000021555","Mis18a"
"688611",0.875651844719723,"688611","ENSRNOG00000026162","Cetn4"
"362641",0.875024570425293,"362641","ENSRNOG00000063187","Micos10"
"64193",0.874969215912208,"64193","ENSRNOG00000003802","Pttg1"
"292949",0.874622956114304,"292949","ENSRNOG00000011994","Perp"
"365960",0.874580949649331,"365960","ENSRNOG00000042152","Gipc2"
"301427",0.8744243770087,"301427","ENSRNOG00000011825","Ndufb3"
"290595",0.874417717228133,"290595","ENSRNOG00000043342","Gpr15lg"
"691259",0.872892383634457,"691259","ENSRNOG00000026844","Lypd8"
"312793",0.87284739943532,"312793","ENSRNOG00000008518","Gsg1"
"26199",0.871171018705803,"26199","ENSRNOG00000033615","ND3"
"58965",0.871050968756451,"58965","ENSRNOG00000019926","Ramp1"
"361606",0.870448557772573,"361606","ENSRNOG00000012584","Aamdc"
"311204",0.86996987259792,"311204","ENSRNOG00000007732","Slc35c1"
"29510",0.86989291288482,"29510","ENSRNOG00000002425","Pctp"
"363060",0.869067760238092,"363060","ENSRNOG00000024346","Plet1"
"362518",0.868444046098941,"362518","ENSRNOG00000006800","Pgap4"
"691966",0.868028015645696,"691966","ENSRNOG00000000172","Sqor"
"25045",0.867462148963954,"25045","ENSRNOG00000046889","Dbi"
"293587",0.866311558676932,"293587","ENSRNOG00000018476","Fuom"
"24368",0.865958838474334,"24368","ENSRNOG00000003653","Fh"
"25368",0.865194897658381,"25368","ENSRNOG00000012325","Adk"
"363469",0.861940952370768,"363469","ENSRNOG00000007688","Sms"
"140662",0.861873898404297,"140662","ENSRNOG00000068445","Rplp2"
"291441",0.861834875997391,"291441","ENSRNOG00000015275","Ska1"
"363028",0.860818127857566,"363028","ENSRNOG00000029862","Spc24"
"501164",0.858809224717678,"501164","ENSRNOG00000037793","Cdk5r2"
"287273",0.857969850964754,"287273","ENSRNOG00000063470","Nhp2"
"24767",0.857941427740787,"24767","ENSRNOG00000030981","Scnn1b"
"295661",0.857135526354334,"295661","ENSRNOG00000006731","Spc25"
"297455",0.856915926825584,"297455","ENSRNOG00000008733","Lsm3"
"294362",0.855720393546776,"294362","ENSRNOG00000000610","Cisd1"
"360722",0.855598173742325,"360722","ENSRNOG00000032327","Pdia5"
"292747",0.854017644140219,"292747","ENSRNOG00000019229","Fbl"
"58940",0.853991381695268,"58940","ENSRNOG00000010306","H2az1"
"297893",0.853928080085488,"297893","ENSRNOG00000009568","Hdac1"
"302884",0.852814668297067,"302884","ENSRNOG00000067060","C3h15orf48"
"54133",0.852614852147485,"54133","ENSRNOG00000016166","Pdlim1"
"497778",0.852457155902333,"497778","ENSRNOG00000007221","Dut"
"366792",0.85237305905256,"366792","ENSRNOG00000007927","Mettl7b"
"288088",0.851966467894993,"288088","ENSRNOG00000002721","Ndufb4"
"312706",0.851309852300297,"312706","ENSRNOG00000012828","Emg1"
"682908",0.850915159606334,"682908","ENSRNOG00000050106","Rcc1"
"362440",0.848568820034442,"362440","ENSRNOG00000061684","Ndufa9"
"362791",0.847891577994817,"362791","ENSRNOG00000028640","Siva1"
"288455",0.84780676992702,"288455","ENSRNOG00000049229","Pomp"
"24408",0.847338846295025,"24408","ENSRNOG00000011726","Grin1"
"687561",0.847014957643839,"687561","ENSRNOG00000046181","Anks4b"
"361834",0.846553447814886,"361834","ENSRNOG00000000634","Cabcoco1"
"29646",0.846096212136598,"29646","ENSRNOG00000046357","Adh4"
"65132",0.845865164533961,"65132","ENSRNOG00000017325","Cldn7"
"58854",0.845763327721836,"58854","ENSRNOG00000020979","Psmb4"
"81919",0.84524827160833,"81919","ENSRNOG00000020995","Fut1"
"683897",0.843191952534264,"683897","ENSRNOG00000047118","Mtres1"
"65130",0.842993281634353,"65130","ENSRNOG00000046007","Cldn3"
"25407",0.842843256685578,"25407","ENSRNOG00000042821","Cd59b"
"100361492",0.842235371068206,"100361492","ENSRNOG00000001466","Cyp2c55"
"299743",0.841726225926994,"299743","ENSRNOG00000042740","Mrpl42"
"684327",0.840988132197502,"684327","ENSRNOG00000049614","Itih5"
"679110",0.840015644252868,"679110","ENSRNOG00000045543","Frat2"
"64455",0.839394042288886,"64455","ENSRNOG00000003348","Rasd1"
"361286",0.838714481639363,"361286","ENSRNOG00000016873","Msrb2"
"25462",0.838349411565226,"25462","ENSRNOG00000051624","Hspe1"
"317252",0.837995686111465,"317252","ENSRNOG00000003208","Ercc6l"
"361385",0.837732827384659,"361385","ENSRNOG00000028717","Ndufb7"
"498284",0.835958767967653,"498284","ENSRNOG00000004678","Itln1"
"680737",0.835608076718596,"680737","ENSRNOG00000005556","Snrpf"
"361228",0.835163784960957,"361228","ENSRNOG00000014481","Adtrp"
"246755",0.833558176022709,"246755","ENSRNOG00000012906","Bcas1"
"60374",0.833281899596749,"60374","ENSRNOG00000019638","Lmna"
"65262",0.833261293132069,"65262","ENSRNOG00000017032","Atp5f1a"
"362041",0.832721731240324,"362041","ENSRNOG00000016387","Rpl34"
"25426",0.832446920442611,"25426","ENSRNOG00000040287","Cyp1b1"
"297990",0.831835161217195,"297990","ENSRNOG00000024539","Ndufb6"
"500102",0.83162857902316,"500102","ENSRNOG00000017149","Fam131b"
"294964",0.830053068792119,"294964","ENSRNOG00000011949","Ndufb5"
"302990",0.829743571837537,"302990","ENSRNOG00000018701","Tpsg1"
"501923",0.829432931234378,"501923","ENSRNOG00000051190","Smim20"
"295160",0.827627934173943,"295160","ENSRNOG00000024733","Mnd1"
"171402",0.826835444789276,"171402","ENSRNOG00000048949","Elovl6"
"29318",0.825933336883984,"29318","ENSRNOG00000068887","Ddt"
"688746",0.825860788544488,"688746","ENSRNOG00000064638","Hdhd3"
"364773",0.82473386523883,"364773","ENSRNOG00000033010","Akr1c12"
"680130",0.824281213882085,"680130","ENSRNOG00000007955","Timp4"
"29316",0.823662322515032,"29316","ENSRNOG00000002922","Adora2b"
"313235",0.823364538183059,"313235","ENSRNOG00000008901","Coro2a"
"57809",0.823246264664839,"57809","ENSRNOG00000064222","Rpl35a"
"500368",0.82312157518985,"500368","ENSRNOG00000001851","Far2"
"499322",0.822950116471641,"499322","ENSRNOG00000012067","Fam111a"
"299739",0.822027899692173,"299739","ENSRNOG00000007407","Ndufa12"
"24783",0.821955093540422,"24783","ENSRNOG00000015567","Slc9a2"
"308518",0.821833743832978,"308518","ENSRNOG00000059386","Nudt19"
"114860",0.82172874404453,"114860","ENSRNOG00000009712","Gale"
"24660",0.821171444930133,"24660","ENSRNOG00000003338","Pmp22"
"84490",0.821056943515367,"84490","ENSRNOG00000020531","Fen1"
"684771",0.820562377431097,"684771","ENSRNOG00000046635","Cdca5"
"303746",0.820292984479421,"303746","ENSRNOG00000036695","Mrpl12"
"683720",0.820081870527739,"683720","ENSRNOG00000058340","Krt79"
"114513",0.819824592811826,"114513","ENSRNOG00000056151","Rasgrf2"
"64865",0.819538563017655,"64865","ENSRNOG00000013101","Pcdh8"
"360853",0.819475793081453,"360853","ENSRNOG00000003545","Uchl5"
"191575",0.817512653719758,"191575","ENSRNOG00000002693","Nme1"
"681249",0.817472645399469,"681249","ENSRNOG00000042747","Fam72a"
"114632",0.817283452319825,"114632","ENSRNOG00000011384","Aimp1"
"688912",0.81715529615719,"688912","ENSRNOG00000006898","Mrps16"
"363061",0.816369077273492,"363061","ENSRNOG00000022980","Sdhd"
"310856",0.816350420345495,"310856","ENSRNOG00000012091","Ppa2"
"287115",0.815761353256744,"287115","ENSRNOG00000009536","Pgp"
"299938",0.815612422027117,"299938","ENSRNOG00000004401","Mrpl13"
"361999",0.815251025599791,"361999","ENSRNOG00000021168","Anp32e"
"171577",0.814826683868979,"171577","ENSRNOG00000015667","Epcam"
"298861",0.814219935694306,"298861","ENSRNOG00000004059","Ptrhd1"
"29328",0.814005140350704,"29328","ENSRNOG00000013604","Gpx4"
"685758",0.813881138858079,"685758","ENSRNOG00000042649","A4gnt"
"81775",0.813787536460902,"81775","ENSRNOG00000060449","Rps21"
"360721",0.813742376863032,"360721","ENSRNOG00000002255","Fam162a"
"29685",0.813677284245467,"29685","ENSRNOG00000003703","Mcm6"
"310483",0.813153426019735,"310483","ENSRNOG00000012827","Mlf1"
"296368",0.812490433481227,"296368","ENSRNOG00000015131","Ube2c"
"298410",0.812482482329343,"298410","ENSRNOG00000007775","Cmpk1"
